league,team,player,champion,dmgtochamps,predicted,goldspent
LMS,Raise Gaming,Pk,Renekton,25226,17132.73647671568,17625
LMS,Machi 17,3z,Renekton,8896,8065.276935410341,9175
LMS,Hong Kong Attitude,Riris,Renekton,13234,13233.680842758315,13700
LMS,Flash Wolves,MMD,Renekton,22288,14856.259275900507,15275
LMS,J Team,Morning,Renekton,15053,8554.8538947455,9575
LMS,Fire Ball,Ninuo,Renekton,5067,7569.276812140469,8775
LMS,AHQ e-Sports Club,Ziv,Renekton,10772,10905.712958132253,11575
LMS,AHQ e-Sports Club,Ziv,Renekton,8252,11496.559969862972,12100
LMS,Machi 17,3z,Renekton,8693,16256.08749351749,16700
LMS,Fire Ball,Ninuo,Renekton,8719,10591.949168702688,11300
LMS,Hong Kong Attitude,Riris,Renekton,21792,18865.338151779913,19530
LMS,Flash Wolves,MMD,Renekton,9858,14150.446509007947,14580
LMS,Flash Wolves,MMD,Renekton,8689,9007.939798195846,9950
LMS,Flash Wolves,MMD,Renekton,8854,13365.520142752208,13825
LMS,Machi 17,3z,Rumble,15066,20955.07490963199,13525
LMS,Machi 17,3z,Rumble,20568,16441.37636667065,10400
LMS,J Team,Morning,Rumble,17803,19402.631762017154,12400
LMS,Flash Wolves,MMD,Rumble,15464,18324.196554838854,11650
LMS,AHQ e-Sports Club,Ziv,Rumble,19e3,19522.588389822162,12485
LMS,Fire Ball,Ninuo,Rumble,22993,22737.199049693536,14885
LMS,Hong Kong Attitude,Riris,Rumble,32302,18738.307756432863,11935
LMS,Hong Kong Attitude,Riris,Rumble,23076,22564.609268614517,14750
LMS,Fire Ball,Ninuo,Rumble,25584,23167.86286879948,15225
LMS,J Team,Morning,Rumble,25570,20995.46434218226,13555
LMS,Wayi Spider,Nexus,Rumble,20185,24189.869735749977,16050
LMS,AHQ e-Sports Club,Ziv,Rumble,11613,19858.882903499834,12725
LMS,Fire Ball,Ninuo,Rumble,5584,13703.908995763866,8710
LMS,Wayi Spider,Nexus,Rumble,16451,16865.28550252716,10675
LMS,Hong Kong Attitude,Riris,Rumble,17553,17018.040003628124,10775
LMS,J Team,Morning,Rumble,22194,18975.620813308746,12100
LMS,J Team,Morning,Rumble,23204,18389.941432700765,11695
LMS,J Team,Morning,Rumble,19326,18939.777537057722,12075
LMS,Fire Ball,Ninuo,Rumble,13045,14866.564492252255,9410
LMS,J Team,Morning,Rumble,24697,19649.11306096037,12575
LMS,Machi 17,3z,Rumble,10357,13517.280174113428,8600
LMS,Machi 17,3z,Rumble,20098,17185.224771420482,10885
LMS,Machi 17,3z,Rumble,13503,16903.543150569818,10700
LMS,Hong Kong Attitude,Riris,Rumble,18997,19331.85830858456,12350
LMS,Hong Kong Attitude,Riris,Rumble,14748,16145.146601982986,10210
LMS,Hong Kong Attitude,Riris,Rumble,42906,27022.843969490572,18475
LMS,Raise Gaming,Pk,Rumble,18453,12435.701827283856,7975
LMS,Hong Kong Esports,MapleSnow,Shen,4696,7448.540440061066,8575
LMS,Wayi Spider,Rins,Shen,6428,10632.104912043429,11200
LMS,Fire Ball,Ninuo,Shen,21852,13909.153622019201,14175
LMS,AHQ e-Sports Club,Ziv,Shen,33387,16400.636937226085,16650
LMS,Wayi Spider,Nexus,Shen,21958,12572.528530335368,12925
LMS,Wayi Spider,Nexus,Shen,15638,8694.95974678275,9575
LMS,Wayi Spider,Nexus,Shen,14527,6012.231599287925,7460
LMS,Hong Kong Attitude,MapleSnow,Shen,15425,10632.10491204343,11200
LMS,Hong Kong Attitude,MapleSnow,Shen,3473,9242.337260563134,10025
LMS,Wayi Spider,Nexus,Shen,8070,13381.192517098678,13675
LMS,Raise Gaming,Pk,Shen,16079,10661.061942356306,11225
LMS,Fire Ball,Ninuo,Shen,19162,19272.757817377336,19755
LMS,Fire Ball,Ninuo,Shen,5483,8878.355760152213,9725
LMS,J Team,Morning,Shen,14521,16449.00580871368,16700
LMS,Fire Ball,Ninuo,Shen,10098,6188.540086142454,7595
LMS,Wayi Spider,Nexus,Shen,22469,16497.300980340908,16750
LMS,Flash Wolves,MMD,Shen,14960,8602.91055252046,9500
LMS,Wayi Spider,Nexus,Shen,7006,7826.771001702151,8875
LMS,Raise Gaming,Pk,Shen,11743,11291.793547840654,11775
LMS,Fire Ball,Ninuo,Shen,9934,11489.971591476462,11950
LMS,Wayi Spider,Nexus,Shen,7235,10253.361990183304,10875
LMS,Raise Gaming,Pk,Shen,9643,11714.99856579498,12150
LMS,Wayi Spider,Nexus,Shen,14323,14039.787801369355,14300
LMS,Hong Kong Attitude,Riris,Shen,11116,16928.67844643532,17200
LMS,Hong Kong Attitude,Riris,Shen,9747,12517.88600546977,12875
LMS,Flash Wolves,MMD,Shen,7089,8725.59079845504,9600
LMS,Hong Kong Attitude,Riris,Shen,7776,15242.180942211051,15475
LMS,J Team,Rest,Shen,6846,15267.27507772735,15500
LMS,Hong Kong Attitude,Gemini,Cho'gath,6385,10325.780019642842,11270
LMS,Hong Kong Attitude,Gemini,Cho'gath,8148,10249.30349072754,11200
LMS,Hong Kong Attitude,Gemini,Cho'gath,11528,11638.867295497785,12500
LMS,Hong Kong Attitude,Gemini,Cho'gath,9933,9333.30843833558,10375
LMS,J Team,REFRA1N,Elise,7817,10266.639617760076,10175
LMS,Machi 17,Taizan,Elise,10419,8943.122527676222,9100
LMS,Flash Wolves,Karsa,Elise,47787,15171.668420485292,14600
LMS,AHQ e-Sports Club,Mountain,Elise,12240,11010.617095764128,10800
LMS,Hong Kong Esports,Gemini,Elise,3902,5229.83392279449,6300
LMS,Wayi Spider,Epic,Elise,16029,13490.815046564092,13e3
LMS,Hong Kong Attitude,Gemini,Elise,7383,9193.653082499493,9300
LMS,Hong Kong Attitude,Gemini,Elise,10089,9442.203960093788,9500
LMS,Wayi Spider,Epic,Elise,7663,7166.642006650771,7725
LMS,AHQ e-Sports Club,Mountain,Elise,7107,11390.329600738954,11125
LMS,Hong Kong Attitude,Gemini,Elise,10785,10320.821273033152,10220
LMS,Machi 17,Taizan,Elise,16127,12175.13232025411,11810
LMS,Hong Kong Attitude,once1,Elise,5439,8179.556709376672,8500
LMS,Flash Wolves,Karsa,Elise,11449,11157.231337904359,10925
LMS,Raise Gaming,Laba,Elise,8273,14987.316045377427,14420
LMS,Raise Gaming,Laba,Elise,9684,7791.011733777849,8200
LMS,Machi 17,Taizan,Elise,6057,7823.562524727609,8225
LMS,AHQ e-Sports Club,Mountain,Elise,11559,10356.888812951729,10250
LMS,Wayi Spider,Epic,Elise,10247,12192.087422639188,11825
LMS,Machi 17,Taizan,Elise,14614,14863.766772202365,14300
LMS,Fire Ball,Wind,Elise,9931,10774.53419972191,10600
LMS,J Team,Alex,Elise,7803,12287.983046176108,11910
LMS,J Team,Alex,Elise,9413,8352.930528435743,8635
LMS,Hong Kong Attitude,Gemini,Elise,16114,17193.363277150707,16650
LMS,Wayi Spider,Epic,Elise,10011,11879.689751179587,11550
LMS,Fire Ball,Wind,Elise,1687,6124.478571017358,6950
LMS,Machi 17,Taizan,Elise,20763,14837.961618931095,14275
LMS,Raise Gaming,Laba,Elise,10560,12078.869362798054,11725
LMS,AHQ e-Sports Club,Mountain,Elise,11843,12607.26102767343,12195
LMS,Raise Gaming,Laba,Elise,13451,10786.382463111026,10610
LMS,Raise Gaming,Laba,Elise,14595,13946.779673211224,13425
LMS,Hong Kong Attitude,Gemini,Elise,6577,7693.172089948004,8125
LMS,Hong Kong Attitude,Gemini,Elise,11584,11765.269037477301,11450
LMS,Flash Wolves,Karsa,Elise,10421,10506.710586465299,10375
LMS,Fire Ball,Wulala,Elise,7688,7000.486646949739,7600
LMS,AHQ e-Sports Club,Mountain,Elise,11325,11633.137755112022,11335
LMS,Wayi Spider,Epic,Elise,6467,7856.082075295947,8250
LMS,Raise Gaming,Laba,Elise,11983,7397.9729521054705,7900
LMS,J Team,Alex,Elise,12e3,9565.741126193312,9600
LMS,Flash Wolves,Karsa,Elise,9311,8785.530604731539,8975
LMS,Flash Wolves,Karsa,Elise,10281,7791.011733777851,8200
LMS,AHQ e-Sports Club,Mountain,Elise,6696,8854.96701039954,9030
LMS,Wayi Spider,Epic,Elise,15772,11244.856435430105,11e3
LMS,Wayi Spider,Epic,Elise,11733,11793.915607306262,11475
LMS,J Team,Alex,Elise,8090,9206.127541172338,9310
LMS,Machi 17,Taizan,Elise,9149,9193.653082499492,9300
LMS,Wayi Spider,Epic,Elise,6159,9049.840672730674,9185
LMS,Wayi Spider,Epic,Elise,13819,11332.225373052059,11075
